Depth;Sus;Cond;Auppm;Sperc
2207.5;0.003260142;0.352182518;0.010723865;0.002166062
2208;0.000836297;0.041392685;0.010723865;0.002166062
2208.5;0.003312942;0.176091259;0.010723865;0.002166062
2209;0.002420946;0.337459261;0.010723865;0.002166062
2209.5;0.001942375;0.261262869;0.010723865;0.002166062
2210;0.002300003;0.210853365;0.010723865;0.002166062
2210.5;0.002141213;0;0.010723865;0.002166062
2211;0.001475179;0;0.010723865;0.002166062
2211.5;0.004153644;0.301029996;0.010723865;0.002166062
2212;0.007165057;0.301029996;0.010723865;0.002166062
2212.5;0.002542935;0.556302501;0.010723865;0.002166062
2213;0.013132276;0.867762025;0.010723865;0.002166062
2213.5;0.001454619;0.356981401;0.010723865;0.002166062
2214;0.001350725;0.190331698;0.010723865;0.004321374
2214.5;0.001132032;0.301029996;0.010723865;0.004321374
2215;0.001232731;0;0.010723865;0.002166062
2215.5;0.001529278;0.138302698;0.010723865;0.002166062
2216;0.001575798;0.439332694;0.010723865;0.002166062
2216.5;0.001984528;0.176091259;0.010723865;0.002166062
2217;0.002701577;0.393575203;0.010723865;0.002166062
2217.5;0.002188748;0.190331698;0.376576957;0.260071388
2218;0.181915012;2.498655095;0.994756945;0.961421094
2218.5;0.06361479;1.682821723;0.994756945;0.961421094
2219;0.017721818;1.205475037;0.650307523;0.738780558
2219.5;0.007248351;0.924279286;0.650307523;0.738780558
2220;0.001893732;0.491361694;0.068185862;0.049218023
2220.5;0.012436477;1.028367884;0.021189299;0.002166062
2221;0.006187834;0.69019608;0.021189299;0.002166062
2221.5;0.01205648;1.02325246;0.06069784;0.017033339
2222;0.010299957;1.162116141;0.029383778;0.494154594
2222.5;0.00139077;0.531478917;0.029383778;0.494154594
2223;0.002484644;0.515211304;0.010723865;0.615950052
2223.5;0.019334422;1.303735889;0.033423755;0.004321374
2224;0.004869271;0.574031268;0.033423755;0.004321374
2224.5;0.002522426;0.249198357;0.033423755;0.004321374
2225;0.0012284;0;0.033423755;0.004321374
2225.5;0.013069068;0.942008053;0.033423755;0.004321374
2226;0.009365898;0.458637849;0.033423755;0.004321374
2226.5;0.004263321;0.278753601;0.033423755;0.004321374
2227;0.004289123;0.197280558;0.033423755;0.004321374
2227.5;0.004890743;0.161368002;0.033423755;0.004321374
2228;0.004965887;0.80106053;0.033423755;0.004321374
2228.5;0.448105078;0.402261382;0.033423755;0.004321374
2229;0.003095235;0.389166084;0.025305865;0.002166062
2229.5;0.000930564;0.427323786;0.025305865;0.002166062
2230;0.00070624;0.122215878;0.010723865;0.012837225
2230.5;0.000324514;0.2955671;0.010723865;0.012837225
2231;0.000982565;0.130333768;0.010723865;0.033423755
2231.5;0.00163313;0.311753861;0.010723865;0.033423755
2232;0.001872111;0.122215878;0.010723865;0.033423755
2232.5;0.0008493;0.153814864;0.010723865;0.033423755
2233;0.002722078;0.153814864;0.010723865;0.033423755
2233.5;0.000620597;0.021189299;0.010723865;0.033423755
2234;0.002858005;0.122215878;0.010723865;0.033423755
2234.5;0.000878557;0.122215878;0.010723865;0.033423755
2235;0.002798677;0.210853365;0.010723865;0.033423755
2235.5;0.002524585;0.122215878;0.010723865;0.033423755
2236;0.002137972;0.088136089;0.010723865;0.033423755
2236.5;0.001245723;0.070037867;0.010723865;0.008600172
2237;0.001215408;0.146128036;0.010723865;0.008600172
2237.5;0.000586986;0.122215878;0.010723865;0.004321374
2238;0.002761997;0.477121255;0.010723865;0.004321374
2238.5;0.001621232;0.079181246;0.010723865;0.012837225
2239;0.002428504;0.284430734;0.010723865;0.012837225
2239.5;0.00191319;0.261262869;0.010723865;0.012837225
2240;0.001254384;0;0.010723865;0.012837225
2240.5;0.003534847;0.210853365;0.010723865;0.012837225
2241;0.002504075;0.161368002;0.010723865;0.012837225
